a,b,weight,_distance,comb_id,a_nt,b_nt,nt_comb,distance,source_ensemble,ensemble,sig,ensemble_orig,session_name,state,bin_width,target_ensemble,in_ensemble,same_ensemble,session
58,60,0.029152744358539037,0.970847255641461,"[58.0, 60.0]",SR,SR,SR-SR,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
48,62,0.014653354580092457,0.9853466454199076,"[48.0, 62.0]",SR,FF,SR-FF,291.547594742265,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,62,0.07868580064253146,0.9213141993574685,"[49.0, 62.0]",FF,FF,FF-FF,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
50,62,0.034322205366839054,0.965677794633161,"[50.0, 62.0]",SR,FF,SR-FF,250.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
52,62,0.024899735581250897,0.9751002644187491,"[52.0, 62.0]",SR,FF,SR-FF,269.2582403567252,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
57,62,0.05360618946040717,0.9463938105395928,"[57.0, 62.0]",FF,FF,FF-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
58,62,0.04422556862075541,0.9557744313792446,"[58.0, 62.0]",SR,FF,SR-FF,0.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
59,62,0.00550376745750138,0.9944962325424986,"[59.0, 62.0]",SIR,FF,SIR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
60,62,0.0321046111861239,0.9678953888138762,"[60.0, 62.0]",SR,FF,SR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
48,70,0.006632053510184584,0.9933679464898154,"[48.0, 70.0]",SR,SR,SR-SR,390.51248379533274,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,70,0.007366087532637185,0.9926339124673628,"[49.0, 70.0]",FF,SR,SR-FF,320.1562118716424,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
50,70,0.01457168800993798,0.985428311990062,"[50.0, 70.0]",SR,SR,SR-SR,291.547594742265,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
52,70,0.023995197857565907,0.9760048021424341,"[52.0, 70.0]",SR,SR,SR-SR,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
58,70,0.04306586933655887,0.9569341306634411,"[58.0, 70.0]",SR,SR,SR-SR,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
62,70,0.04457810210991164,0.9554218978900884,"[62.0, 70.0]",FF,SR,SR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
48,74,0.013980864724684221,0.9860191352753158,"[48.0, 74.0]",SR,SR,SR-SR,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
50,74,0.024733570912896182,0.9752664290871038,"[50.0, 74.0]",SR,SR,SR-SR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
52,74,0.01713610509550423,0.9828638949044958,"[52.0, 74.0]",SR,SR,SR-SR,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
55,74,0.002690961258269986,0.99730903874173,"[55.0, 74.0]",SR,SR,SR-SR,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
58,74,0.028166538671081244,0.9718334613289188,"[58.0, 74.0]",SR,SR,SR-SR,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
60,74,0.01670271893825077,0.9832972810617492,"[60.0, 74.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
62,74,0.017440172357493865,0.9825598276425062,"[62.0, 74.0]",FF,SR,SR-FF,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
70,74,0.0218320951596079,0.9781679048403921,"[70.0, 74.0]",SR,SR,SR-SR,279.5084971874737,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
71,74,0.003778708990105452,0.9962212910098945,"[71.0, 74.0]",SR,SR,SR-SR,269.2582403567252,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
48,77,0.0006849045317656659,0.9993150954682344,"[48.0, 77.0]",SR,SIR,SR-SIR,291.547594742265,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,77,0.0721021175312833,0.9278978824687167,"[49.0, 77.0]",FF,SIR,SIR-FF,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
58,77,0.03536441439703316,0.9646355856029668,"[58.0, 77.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
60,77,0.031170506116256946,0.9688294938837431,"[60.0, 77.0]",SR,SIR,SR-SIR,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
62,77,0.08411668936338067,0.9158833106366193,"[62.0, 77.0]",FF,SIR,SIR-FF,0.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
63,77,0.07348834338793424,0.9265116566120658,"[63.0, 77.0]",SR,SIR,SR-SIR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
64,77,0.05125023915532836,0.9487497608446717,"[64.0, 77.0]",SIR,SIR,SIR-SIR,0.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
69,77,0.01840495363272275,0.9815950463672772,"[69.0, 77.0]",SIR,SIR,SIR-SIR,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
70,77,0.02334930053792207,0.9766506994620779,"[70.0, 77.0]",SR,SIR,SR-SIR,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
71,77,0.01871664178922712,0.9812833582107728,"[71.0, 77.0]",SR,SIR,SR-SIR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
75,77,0.03642900240118695,0.963570997598813,"[75.0, 77.0]",SR,SIR,SR-SIR,50.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,59,0.04609740100635181,0.9539025989936482,"[49.0, 59.0]",FF,SIR,SIR-FF,269.2582403567252,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
51,59,0.0031035819924180846,0.9968964180075819,"[51.0, 59.0]",SR,SIR,SR-SIR,320.1562118716424,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
54,59,0.009780206716741962,0.990219793283258,"[54.0, 59.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
57,59,0.049981860516880666,0.9500181394831193,"[57.0, 59.0]",FF,SIR,SIR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,64,0.023500576735386452,0.9764994232646136,"[49.0, 64.0]",FF,SIR,SIR-FF,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
51,64,0.02382617317739387,0.9761738268226061,"[51.0, 64.0]",SR,SIR,SR-SIR,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
59,64,0.003747421398602753,0.9962525786013973,"[59.0, 64.0]",SIR,SIR,SIR-SIR,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
60,64,0.07508670859579379,0.9249132914042062,"[60.0, 64.0]",SR,SIR,SR-SIR,150.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
63,64,0.06676313049949782,0.9332368695005022,"[63.0, 64.0]",SR,SIR,SR-SIR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,71,0.01345736767850722,0.9865426323214928,"[49.0, 71.0]",FF,SR,SR-FF,305.16389039334257,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
51,71,8.293191158657135e-05,0.9999170680884134,"[51.0, 71.0]",SR,SR,SR-SR,261.00766272276377,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
52,71,0.003947384737302007,0.996052615262698,"[52.0, 71.0]",SR,SR,SR-SR,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
57,71,0.009413779746391017,0.990586220253609,"[57.0, 71.0]",FF,SR,SR-FF,250.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
60,71,0.00128863232939452,0.9987113676706055,"[60.0, 71.0]",SR,SR,SR-SR,275.9189192498405,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
62,71,0.014231242828936248,0.9857687571710637,"[62.0, 71.0]",FF,SR,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
69,71,0.004313633317907633,0.9956863666820923,"[69.0, 71.0]",SIR,SR,SR-SIR,50.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
70,71,0.002122226414152734,0.9978777735858473,"[70.0, 71.0]",SR,SR,SR-SR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
49,75,0.08118251972458321,0.9188174802754168,"[49.0, 75.0]",FF,SR,SR-FF,250.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
50,75,0.018933294553857147,0.9810667054461428,"[50.0, 75.0]",SR,SR,SR-SR,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
57,75,0.06824084415255877,0.9317591558474412,"[57.0, 75.0]",FF,SR,SR-FF,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
58,75,0.021057735907154217,0.9789422640928458,"[58.0, 75.0]",SR,SR,SR-SR,50.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
59,75,0.0011206428575388397,0.9988793571424611,"[59.0, 75.0]",SIR,SR,SR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
60,75,0.0634248283365384,0.9365751716634616,"[60.0, 75.0]",SR,SR,SR-SR,100.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
62,75,0.042547966247509346,0.9574520337524907,"[62.0, 75.0]",FF,SR,SR-FF,50.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
63,75,0.0019688871605461687,0.9980311128394538,"[63.0, 75.0]",SR,SR,SR-SR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
64,75,0.10724353917530852,0.8927564608246915,"[64.0, 75.0]",SIR,SR,SR-SIR,50.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
69,75,0.005451194283107312,0.9945488057168926,"[69.0, 75.0]",SIR,SR,SR-SIR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
71,75,0.007779505105254687,0.9922204948947453,"[71.0, 75.0]",SR,SR,SR-SR,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
74,75,0.002094485791599365,0.9979055142084007,"[74.0, 75.0]",SR,SR,SR-SR,261.00766272276377,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
51,63,0.014466872771826692,0.9855331272281733,"[51.0, 63.0]",SR,SR,SR-SR,261.00766272276377,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
54,63,0.012337006986176501,0.9876629930138235,"[54.0, 63.0]",SR,SR,SR-SR,226.12220147522004,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
55,63,0.004839414027504728,0.9951605859724952,"[55.0, 63.0]",SR,SR,SR-SR,279.5084971874737,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
62,63,0.038420672627780365,0.9615793273722196,"[62.0, 63.0]",FF,SR,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
51,69,0.02679884026066839,0.9732011597393316,"[51.0, 69.0]",SR,SIR,SR-SIR,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
54,69,0.014043138349251253,0.9859568616507487,"[54.0, 69.0]",SR,SIR,SR-SIR,325.7779151507972,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
55,69,0.006317379050181037,0.993682620949819,"[55.0, 69.0]",SR,SIR,SR-SIR,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
59,69,0.010626359004168112,0.9893736409958319,"[59.0, 69.0]",SIR,SIR,SIR-SIR,226.12220147522004,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
63,69,0.03410953509997854,0.9658904649000215,"[63.0, 69.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
64,69,0.08457624946797479,0.9154237505320252,"[64.0, 69.0]",SIR,SIR,SIR-SIR,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
51,76,0.03133625728398545,0.9686637427160145,"[51.0, 76.0]",SR,SIR,SR-SIR,250.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
54,76,0.01184467355889077,0.9881553264411093,"[54.0, 76.0]",SR,SIR,SR-SIR,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
55,76,0.012109923007063497,0.9878900769929365,"[55.0, 76.0]",SR,SIR,SR-SIR,300.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
59,76,0.013110822120756652,0.9868891778792434,"[59.0, 76.0]",SIR,SIR,SIR-SIR,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
63,76,0.06192132466337605,0.9380786753366239,"[63.0, 76.0]",SR,SIR,SR-SIR,305.16389039334257,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
64,76,0.051937152215554935,0.948062847784445,"[64.0, 76.0]",SIR,SIR,SIR-SIR,320.1562118716424,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
69,76,0.04814374626712967,0.9518562537328703,"[69.0, 76.0]",SIR,SIR,SIR-SIR,371.6517186829626,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
71,76,0.0012041286364801792,0.9987958713635198,"[71.0, 76.0]",SR,SIR,SR-SIR,410.03048667141815,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
73,76,0.013268352090753527,0.9867316479092465,"[73.0, 76.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
52,73,0.00710583002014866,0.9928941699798514,"[52.0, 73.0]",SR,SR,SR-SR,200.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
54,73,0.01251498958008558,0.9874850104199144,"[54.0, 73.0]",SR,SR,SR-SR,291.547594742265,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
55,73,0.0093684106782626,0.9906315893217374,"[55.0, 73.0]",SR,SR,SR-SR,200.0,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
59,73,0.016510121063839235,0.9834898789361608,"[59.0, 73.0]",SIR,SR,SR-SIR,254.95097567963924,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
63,73,0.008658076806336663,0.9913419231936633,"[63.0, 73.0]",SR,SR,SR-SR,261.00766272276377,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
69,73,0.0002875231789894834,0.9997124768210105,"[69.0, 73.0]",SIR,SR,SR-SIR,305.16389039334257,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
71,73,0.011205202860900152,0.9887947971390999,"[71.0, 73.0]",SR,SR,SR-SR,336.34060117684277,,,,,,sw,0.05,,,False,ESHOCK_06_LOC1
81,85,0.02682127588440145,0.9731787241155986,"[81.0, 85.0]",SIR,SR,SR-SIR,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,85,0.03850394394826485,0.9614960560517352,"[82.0, 85.0]",SIR,SR,SR-SIR,250.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,85,0.18754893469521236,0.8124510653047876,"[84.0, 85.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
81,88,0.00030595995916784483,0.9996940400408322,"[81.0, 88.0]",SIR,FF,SIR-FF,200.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,88,0.01108710585934843,0.9889128941406515,"[82.0, 88.0]",SIR,FF,SIR-FF,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,88,0.2007079167236732,0.7992920832763268,"[84.0, 88.0]",SR,FF,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,88,0.35393766780933505,0.6460623321906649,"[85.0, 88.0]",SR,FF,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
86,88,0.38178379908343607,0.6182162009165639,"[86.0, 88.0]",SR,FF,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
81,89,0.0006433349330112804,0.9993566650669887,"[81.0, 89.0]",SIR,SR,SR-SIR,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,89,0.031895998068450455,0.9681040019315496,"[82.0, 89.0]",SIR,SR,SR-SIR,250.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,89,0.123827457383159,0.876172542616841,"[84.0, 89.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,89,0.23461830038655065,0.7653816996134494,"[85.0, 89.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
86,89,0.10615529678421053,0.8938447032157895,"[86.0, 89.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
88,89,0.15630341207870563,0.8436965879212943,"[88.0, 89.0]",FF,SR,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
81,95,0.00529576719951822,0.9947042328004818,"[81.0, 95.0]",SIR,SIR,SIR-SIR,375.6743935910458,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,95,0.016329386629796813,0.9836706133702032,"[82.0, 95.0]",SIR,SIR,SIR-SIR,320.1562118716424,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,95,0.02591990352687374,0.9740800964731262,"[84.0, 95.0]",SR,SIR,SR-SIR,200.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,95,0.13392226099771423,0.8660777390022858,"[85.0, 95.0]",SR,SIR,SR-SIR,200.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
86,95,0.02682163026637752,0.9731783697336225,"[86.0, 95.0]",SR,SIR,SR-SIR,200.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
88,95,0.08419819779792928,0.9158018022020707,"[88.0, 95.0]",FF,SIR,SIR-FF,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
89,95,0.047367577168472036,0.9526324228315279,"[89.0, 95.0]",SR,SIR,SR-SIR,200.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
92,95,0.029952140650658293,0.9700478593493417,"[92.0, 95.0]",SIR,SIR,SIR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
93,95,0.043782387944758076,0.9562176120552419,"[93.0, 95.0]",SR,SIR,SR-SIR,325.7779151507972,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,84,0.027343678189898808,0.9726563218101012,"[82.0, 84.0]",SIR,SR,SR-SIR,250.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,90,0.0005981032883076155,0.9994018967116924,"[82.0, 90.0]",SIR,FF,SIR-FF,279.5084971874737,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,90,0.008416237783249656,0.9915837622167504,"[84.0, 90.0]",SR,FF,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,90,0.01816192668802023,0.9818380733119798,"[85.0, 90.0]",SR,FF,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
86,90,0.018946127548744415,0.9810538724512556,"[86.0, 90.0]",SR,FF,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
89,90,0.02991479295942127,0.9700852070405788,"[89.0, 90.0]",SR,FF,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,91,0.0049365013326000025,0.9950634986674,"[82.0, 91.0]",SIR,FF,SIR-FF,291.547594742265,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,91,0.022488763431911814,0.9775112365680881,"[84.0, 91.0]",SR,FF,SR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,91,0.013173923376703808,0.9868260766232962,"[85.0, 91.0]",SR,FF,SR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
86,91,0.17373163661534097,0.826268363384659,"[86.0, 91.0]",SR,FF,SR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
88,91,0.06787940721827002,0.93212059278173,"[88.0, 91.0]",FF,FF,FF-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
90,91,0.0626592630275131,0.9373407369724869,"[90.0, 91.0]",FF,FF,FF-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
82,93,0.02837119938428398,0.971628800615716,"[82.0, 93.0]",SIR,SR,SR-SIR,279.5084971874737,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,93,0.057992558782721894,0.9420074412172781,"[84.0, 93.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,93,0.11967710838149374,0.8803228916185063,"[85.0, 93.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
86,93,0.11310543870512985,0.8868945612948702,"[86.0, 93.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
88,93,0.10669577747006026,0.8933042225299397,"[88.0, 93.0]",FF,SR,SR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
89,93,0.09098945387552108,0.909010546124479,"[89.0, 93.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
90,93,0.005932388630285572,0.9940676113697144,"[90.0, 93.0]",FF,SR,SR-FF,250.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
91,93,0.024459873134553223,0.9755401268654468,"[91.0, 93.0]",FF,SR,SR-FF,275.9189192498405,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
84,86,0.11322552098595666,0.8867744790140434,"[84.0, 86.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,86,0.2490495714277307,0.7509504285722692,"[85.0, 86.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
85,92,0.022456675284644505,0.9775433247153555,"[85.0, 92.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
88,92,0.0053446778530741035,0.9946553221469259,"[88.0, 92.0]",FF,SIR,SIR-FF,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
89,92,0.001818464881135652,0.9981815351188643,"[89.0, 92.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
90,94,0.09905691207449516,0.9009430879255048,"[90.0, 94.0]",FF,SIR,SIR-FF,0.0,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
91,94,0.00524144645281973,0.9947585535471802,"[91.0, 94.0]",FF,SIR,SIR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
92,94,0.03492115188867234,0.9650788481113277,"[92.0, 94.0]",SIR,SIR,SIR-SIR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_07_LOC1
97,98,0.07852994176255478,0.9214700582374452,"[97.0, 98.0]",FF,FF,FF-FF,250.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
97,99,0.016026927010205395,0.9839730729897946,"[97.0, 99.0]",FF,SIR,SIR-FF,150.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
98,99,0.010797811423594296,0.9892021885764057,"[98.0, 99.0]",FF,SIR,SIR-FF,100.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
97,101,0.21725274845912715,0.7827472515408729,"[97.0, 101.0]",FF,FF,FF-FF,200.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
98,101,0.04776916612626845,0.9522308338737315,"[98.0, 101.0]",FF,FF,FF-FF,50.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
99,101,0.03528009394719315,0.9647199060528069,"[99.0, 101.0]",SIR,FF,SIR-FF,50.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
97,102,0.06966927976129508,0.9303307202387049,"[97.0, 102.0]",FF,SR,SR-FF,325.7779151507972,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
98,102,0.016527897079924355,0.9834721029200757,"[98.0, 102.0]",FF,SR,SR-FF,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
99,102,0.00736521923203922,0.9926347807679607,"[99.0, 102.0]",SIR,SR,SR-SIR,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
100,102,0.05672601630521989,0.9432739836947801,"[100.0, 102.0]",SIR,SR,SR-SIR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
101,102,0.04644043499313001,0.95355956500687,"[101.0, 102.0]",FF,SR,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
97,103,0.025335007455902534,0.9746649925440974,"[97.0, 103.0]",FF,SR,SR-FF,226.12220147522004,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
98,103,0.025592465497581072,0.9744075345024189,"[98.0, 103.0]",FF,SR,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
99,103,0.008642431967942876,0.9913575680320571,"[99.0, 103.0]",SIR,SR,SR-SIR,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
100,103,0.07967987174670293,0.9203201282532971,"[100.0, 103.0]",SIR,SR,SR-SIR,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
101,103,0.04764967877531275,0.9523503212246872,"[101.0, 103.0]",FF,SR,SR-FF,33.63406011768428,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
102,103,0.008262188269256667,0.9917378117307434,"[102.0, 103.0]",SR,SR,SR-SR,100.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
97,104,0.14022142815099092,0.8597785718490091,"[97.0, 104.0]",FF,SR,SR-FF,325.7779151507972,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
98,104,0.02892615565769231,0.9710738443423077,"[98.0, 104.0]",FF,SR,SR-FF,78.30229881682912,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
99,104,0.011613949469212102,0.9883860505307879,"[99.0, 104.0]",SIR,SR,SR-SIR,176.4404998859389,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
100,104,0.03102792648367643,0.9689720735163235,"[100.0, 104.0]",SIR,SR,SR-SIR,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
101,104,0.06980668677078292,0.9301933132292171,"[101.0, 104.0]",FF,SR,SR-FF,127.00885795880538,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
102,104,0.05609004875721523,0.9439099512427848,"[102.0, 104.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
103,104,0.015044086915728989,0.984955913084271,"[103.0, 104.0]",SR,SR,SR-SR,100.0,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
97,105,0.16900124804626543,0.8309987519537345,"[97.0, 105.0]",FF,SR,SR-FF,251.24689052802225,,,,,,sw,0.05,,,False,ESHOCK_08_LOC1
