neuron_id,degree,clust,page_rank,session,state,bin_width,neuron_type,in_ensemble,response_bs,phase_lock_delta,phase_lock_theta
98,0.11700732166310873,0.11890934569180327,0.046549408603742196,ESHOCK_08_LOC1,act,1.0,FF,,inhibited,True,True
99,0.03155464447633367,0.034907207134803185,0.020301284740667225,ESHOCK_08_LOC1,act,1.0,SIR,,inhibited,True,True
100,0.2065026246452944,0.2440145689612753,0.05649374926653807,ESHOCK_08_LOC1,act,1.0,SIR,,no_response,True,False
101,0.07788143732052795,0.07118741091511527,0.03417336655869309,ESHOCK_08_LOC1,act,1.0,FF,,activated,True,False
102,0.04256191531248052,0.049349462271442164,0.020063842781809737,ESHOCK_08_LOC1,act,1.0,SR,,activated,True,True
104,0.05109271035946103,0.09319857295903287,0.024080760328646096,ESHOCK_08_LOC1,act,1.0,SR,,activated,True,True
105,0.08067563301619746,0.11201984884099225,0.03360687066671773,ESHOCK_08_LOC1,act,1.0,SR,,activated,True,True
106,0.08167094684381143,0.06585006596051185,0.034895575629080675,ESHOCK_08_LOC1,act,1.0,SR,,activated,False,True
107,0.08349584896965023,0.12438928568762272,0.029565838324834726,ESHOCK_08_LOC1,act,1.0,SR,,inhibited,True,False
108,0.1094899006465804,0.143096556772563,0.0438253081985717,ESHOCK_08_LOC1,act,1.0,FF,,inhibited,True,True
109,0.04808916596476672,0.06295268585994687,0.022109915617166263,ESHOCK_08_LOC1,act,1.0,SR,,inhibited,True,False
110,0.06814214403717916,0.09848224054574548,0.03042497529332501,ESHOCK_08_LOC1,act,1.0,SR,,inhibited,True,False
111,0.1206841740683925,0.08289085666989457,0.04601610224235266,ESHOCK_08_LOC1,act,1.0,FF,,activated,True,True
113,0.13667752564770044,0.08949667083209054,0.0511319422340672,ESHOCK_08_LOC1,act,1.0,FF,,activated,True,True
114,0.20549066924462803,0.14223009254371316,0.054983628289370645,ESHOCK_08_LOC1,act,1.0,FF,,no_response,True,True
115,0.08328281647777666,0.09609941303730135,0.03353912172233836,ESHOCK_08_LOC1,act,1.0,SIR,,activated,True,True
116,0.11766165290873538,0.09563131454105323,0.04629628041032868,ESHOCK_08_LOC1,act,1.0,FF,,inhibited,True,False
118,0.20888733002051546,0.14583355559839373,0.05581583731190637,ESHOCK_08_LOC1,act,1.0,SIR,,no_response,True,True
121,0.12240819237947373,0.0987691127987224,0.04612837995301839,ESHOCK_08_LOC1,act,1.0,SR,,activated,True,True
122,0.2024548757326303,0.16292840655353028,0.05428690450382284,ESHOCK_08_LOC1,act,1.0,SIR,,no_response,True,True
123,0.1390790851465255,0.14206660503391128,0.05514847071801242,ESHOCK_08_LOC1,act,1.0,SIR,,activated,False,True
124,0.20770649478610817,0.1850655242555713,0.05543017811596904,ESHOCK_08_LOC1,act,1.0,SIR,,no_response,True,True
126,0.015395000025825235,0.08064013592765693,0.012903608103853857,ESHOCK_08_LOC1,act,1.0,SIR,,inhibited,True,True
127,0.03038562125778396,0.043270402091505726,0.018772928588256983,ESHOCK_08_LOC1,act,1.0,SIR,,no_response,True,False
128,0.20549066924462803,0.1422300925437132,0.05498362828937064,ESHOCK_08_LOC1,act,1.0,FF,,no_response,True,True
132,0.1189799753933811,0.1638746691233246,0.027377296877444092,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,True
135,0.10844880419177799,0.2532824591911637,0.026952899664715483,ESHOCK_09_LOC1,act,1.0,FF,True,inhibited,True,True
136,0.09368376998500332,0.13268588828227867,0.02287725059680435,ESHOCK_09_LOC1,act,1.0,SR,True,no_response,True,False
137,0.21345867427477097,0.25309819327690686,0.04381135840322329,ESHOCK_09_LOC1,act,1.0,SR,True,activated,False,False
138,0.13730001034116363,0.19666881096880307,0.029452677197045342,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,True
139,0.06751104583284571,0.08059345075505343,0.017139490058585744,ESHOCK_09_LOC1,act,1.0,SR,True,no_response,True,False
140,0.23773712122155144,0.2676973921392481,0.04732769573922968,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,True
142,0.05106447134697645,0.08116797343991267,0.015172565847536033,ESHOCK_09_LOC1,act,1.0,SR,True,no_response,True,True
144,0.1346787477943593,0.2712654898694186,0.0321892087119121,ESHOCK_09_LOC1,act,1.0,FF,True,inhibited,True,True
145,0.08767780687527059,0.21525609478699217,0.022392928842098203,ESHOCK_09_LOC1,act,1.0,SIR,True,inhibited,True,False
146,0.06233204325604721,0.11117405493333334,0.017027853307738542,ESHOCK_09_LOC1,act,1.0,SR,True,inhibited,True,True
147,0.13953812368028273,0.19220761202279438,0.029918766303312673,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,True
151,0.03261241413181595,0.055180100536016546,0.011391201983688934,ESHOCK_09_LOC1,act,1.0,SIR,True,inhibited,True,True
152,0.15997624098251406,0.15917666061192745,0.0336875638986088,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,True
153,0.11567094876245582,0.17189684817879403,0.0260611201314371,ESHOCK_09_LOC1,act,1.0,SIR,True,activated,True,True
154,0.14949363876836474,0.19772722113303884,0.03348594159256099,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,True
155,0.13165957617961666,0.18092781074586528,0.027679188928177563,ESHOCK_09_LOC1,act,1.0,SR,True,inhibited,True,True
156,0.02219497461647186,0.0989028664054617,0.008876635943816553,ESHOCK_09_LOC1,act,1.0,SR,True,inhibited,True,True
157,0.07088191463681254,0.14479690146233715,0.016908196888761252,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,True
158,0.12082857459103152,0.2501219543350327,0.02817647664894332,ESHOCK_09_LOC1,act,1.0,SIR,True,activated,True,True
159,0.15035429632731953,0.26509470199340934,0.033175236615789576,ESHOCK_09_LOC1,act,1.0,SIR,True,activated,True,True
161,0.14120381113191494,0.14799153172504026,0.030657380457059843,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,True
162,0.19573599992961524,0.2309843533807384,0.03939478769712672,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,True
163,0.16993716288150032,0.2159579520523884,0.034659568755409695,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,False
164,0.18135024622085197,0.20186767008520592,0.03673448886740868,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,False
166,0.18998584483319159,0.2352242515119738,0.0391184938834424,ESHOCK_09_LOC1,act,1.0,SR,True,activated,False,True
167,0.08753065732362603,0.1458854987785926,0.02185832490425553,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,True
176,0.07279881211303896,0.18500969977592385,0.01939915178359943,ESHOCK_09_LOC1,act,1.0,FF,True,inhibited,True,True
177,0.16150990004925295,0.1667884226444382,0.033937287476837504,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,False
178,0.12933279862520958,0.1945945601741747,0.027452846964819387,ESHOCK_09_LOC1,act,1.0,SR,True,activated,True,False
179,0.08127968596120244,0.1216570675956456,0.01953118513834324,ESHOCK_09_LOC1,act,1.0,SIR,True,activated,True,True
180,0.0362488996302141,0.08040217046378147,0.011291319093491809,ESHOCK_09_LOC1,act,1.0,SIR,True,inhibited,True,True
181,0.2106973243501293,0.26987100524961244,0.04340183300863562,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,False
182,0.24175589329274785,0.29049029202777127,0.048099999847488466,ESHOCK_09_LOC1,act,1.0,FF,True,activated,True,True
184,0.03678392012617778,0.0696329051595369,0.011077038420083398,ESHOCK_09_LOC1,act,1.0,SIR,True,activated,True,False
185,0.15687754559473116,0.24147838608508468,0.032304739520568795,ESHOCK_09_LOC1,act,1.0,SR,True,activated,False,True
1011,0.08444598443005975,0.19128368011051725,0.1202001453961132,hamilton_10,act,1.0,SR,True,activated,True,True
1013,0.16031613180868,0.18974615952776366,0.20610362465061058,hamilton_10,act,1.0,SR,True,activated,False,True
1014,0.06774658419163083,0.09389521813720492,0.10771080373910359,hamilton_10,act,1.0,SIR,True,no_response,True,True
1015,0.13837333518618322,0.22691113968406681,0.1812265230029542,hamilton_10,act,1.0,SR,True,activated,False,True
1016,0.022983924199197158,0.0,0.05365553026595382,hamilton_10,act,1.0,SR,True,inhibited,False,True
1018,0.035507869948920134,0.0,0.07902719227740951,hamilton_10,act,1.0,SR,True,inhibited,True,True
1019,0.11066990400606232,0.15692722446394375,0.1505813755215227,hamilton_10,act,1.0,SIR,True,activated,True,True
1020,0.05306721978035101,0.07715432318712069,0.10149480514633236,hamilton_10,act,1.0,SIR,True,no_response,False,False
1021,0.02494364601641246,0.0,0.06554567729847877,hamilton_03,act,1.0,FF,True,no_response,True,True
1022,0.1104303330177841,0.21582696184639674,0.13196921740217565,hamilton_03,act,1.0,SIR,True,no_response,True,True
1024,0.13624452955360922,0.2749748761398413,0.15557031715891917,hamilton_03,act,1.0,SR,True,inhibited,True,True
1025,0.026175121025951355,0.0,0.07128258762358361,hamilton_03,act,1.0,SR,True,activated,False,True
1026,0.07245811344026816,0.09593275290054247,0.1100953609027229,hamilton_03,act,1.0,SR,True,inhibited,True,True
1027,0.15951023466941067,0.4719791437610392,0.17860184425324555,hamilton_03,act,1.0,SR,True,inhibited,True,True
1028,0.05668255509602292,0.26098321803117785,0.09819782197528351,hamilton_03,act,1.0,SR,True,activated,True,True
1029,0.03475068012282659,0.05928121803658292,0.07176976329234527,hamilton_03,act,1.0,FF,True,activated,True,True
1030,0.10086883259167437,0.39831294122130406,0.11696741009324566,hamilton_03,act,1.0,SR,True,inhibited,True,True
1031,0.09073526968008894,0.17314158069308494,0.09564764056290542,hamilton_04,act,1.0,FF,True,inhibited,True,True
1032,0.029168673116973617,0.09733729446864176,0.03735383440393201,hamilton_04,act,1.0,SR,True,inhibited,True,False
1034,0.05065111405582157,0.16000234688780493,0.06017579731849503,hamilton_04,act,1.0,SR,True,activated,True,True
1035,0.07815755321452299,0.20845688276835586,0.08573893281262548,hamilton_04,act,1.0,SR,True,activated,False,True
1036,0.060247565587598036,0.1450168226107998,0.06703257055459855,hamilton_04,act,1.0,SIR,True,activated,False,True
1037,0.06589778038244593,0.232174506658431,0.07170591521803021,hamilton_04,act,1.0,SIR,True,inhibited,True,True
1038,0.07083337796693404,0.20265636800049236,0.07762210431139668,hamilton_04,act,1.0,SR,True,no_response,True,False
1040,0.047734110223362866,0.15979720286270005,0.05435384358472553,hamilton_04,act,1.0,SIR,True,no_response,True,False
1041,0.041693060987607534,0.5066010877179757,0.047707235079731174,hamilton_04,act,1.0,SIR,True,inhibited,True,True
1044,0.04905630799844964,0.23619255502845665,0.05521671028082873,hamilton_04,act,1.0,SIR,True,inhibited,False,False
1045,0.04013114254310904,0.15900973117176143,0.04797787312726052,hamilton_04,act,1.0,SIR,True,activated,False,True
1046,0.03482265845872163,0.0763737605008062,0.04395508548865539,hamilton_04,act,1.0,SR,True,no_response,True,False
1047,0.06160188682953242,0.18068772254233692,0.06934346370979216,hamilton_04,act,1.0,SR,True,activated,True,False
1048,0.04440593056319098,0.17041098549075245,0.0522418690733509,hamilton_04,act,1.0,SIR,True,activated,True,True
1049,0.058455133910423854,0.2146784980964292,0.06410913674077023,hamilton_04,act,1.0,SR,True,no_response,True,True
1050,0.059845088686072585,0.18853867890959114,0.06981798773290167,hamilton_04,act,1.0,SR,True,activated,True,True
1051,0.09113005606051577,0.0448206867659087,0.09079337880662859,hamilton_09,act,1.0,FF,,,,
1052,0.04933965538765132,0.02395107621750601,0.08229214963990589,hamilton_09,act,1.0,SR,,,,
1053,0.14432414711303593,0.22897705374139268,0.10715135435123053,hamilton_09,act,1.0,FF,,,,
1054,0.12881899787889467,0.20744507481762145,0.09626934363518526,hamilton_09,act,1.0,FF,,,,
1055,0.10456982595956896,0.13906642314835524,0.08596769390043894,hamilton_09,act,1.0,FF,,,,
1056,0.09113005606051577,0.04482068676590871,0.09079337880662859,hamilton_09,act,1.0,SIR,,,,
1057,0.030271212248360196,0.017768246638849718,0.04500812926894573,hamilton_09,act,1.0,FF,,,,
1058,0.013119671598992747,0.040377628655126264,0.026612644688086533,hamilton_09,act,1.0,SR,,,,
1059,0.11070277060876246,0.11208176476174418,0.08545910041089307,hamilton_09,act,1.0,SR,,,,
1060,0.17734498993224984,0.14526778642303415,0.1303134624100764,hamilton_09,act,1.0,SR,,,,
1061,0.03503987984837031,0.020091234258461432,0.05991682267705449,hamilton_09,act,1.0,SR,,,,
1062,0.029454490542657953,0.06755543794344673,0.031158228406089266,hamilton_09,act,1.0,SIR,,,,
1068,0.08812925910843557,0.20575358282418907,0.06826431299883655,hamilton_09,act,1.0,FF,,,,
2291,0.061673967214065185,0.0962099055972277,0.017208193161195488,acute_15,act,1.0,SR,True,no_response,True,True
2293,0.0998705910675181,0.14662388894992262,0.023634458087039033,acute_15,act,1.0,SR,True,activated,True,True
2296,0.17834019084650926,0.2699107327392876,0.03062352739229328,acute_15,act,1.0,SR,True,no_response,False,True
2298,0.1687468378597108,0.17780358930596157,0.03539885311382993,acute_15,act,1.0,SIR,True,activated,True,True
2299,0.08324221186568014,0.2013588921439387,0.024566454675480562,acute_15,act,1.0,SR,True,inhibited,False,True
2301,0.07213156004261005,0.19979919437969523,0.022183667621766892,acute_15,act,1.0,SR,True,inhibited,False,True
2305,0.30516454859344705,0.2786815662817759,0.0508433432088254,acute_15,act,1.0,SIR,True,activated,True,True
2306,0.28858107849879366,0.34734705748613276,0.04673008339949739,acute_15,act,1.0,FF,True,activated,True,True
2309,0.27114664299153174,0.29572259762888825,0.04608116410987151,acute_15,act,1.0,SR,True,activated,False,True
2316,0.04859715355876436,0.10197655134167281,0.014355481580954031,acute_15,act,1.0,SIR,True,activated,False,True
2324,0.2732866164768859,0.2980907176727316,0.04791140526414966,acute_15,act,1.0,SIR,True,activated,False,True
2328,0.19743742783775078,0.2101722180964019,0.03648002883149566,acute_15,act,1.0,FF,True,activated,True,True
2329,0.31200064150866536,0.3850430685555596,0.04982523394214184,acute_15,act,1.0,SIR,True,activated,True,True
2334,0.127482122591964,0.16879166806316256,0.02577339099284675,acute_15,act,1.0,SR,True,no_response,False,True
2335,0.22375065340550362,0.42916139909826434,0.036802683577513165,acute_15,act,1.0,SR,True,activated,True,True
2337,0.07491902881830725,0.1345052074697459,0.020486891949395934,acute_15,act,1.0,SR,True,no_response,True,True
2338,0.2633177431628118,0.30628115512464,0.04342223543934118,acute_15,act,1.0,SR,True,activated,False,True
2339,0.1940762708224209,0.48101484293914276,0.03267879392369247,acute_15,act,1.0,SIR,True,activated,True,False
2340,0.2545486990198858,0.26346025889967467,0.046525053519546763,acute_15,act,1.0,SR,True,activated,False,True
2344,0.16745194085995385,0.41112813087371924,0.028865599169015627,acute_15,act,1.0,FF,True,activated,True,True
2347,0.14120620183278704,0.36926597758300234,0.025157706252702788,acute_15,act,1.0,SIR,True,activated,True,True
2348,0.29798861532401216,0.3231795867421233,0.048575826868656594,acute_15,act,1.0,SIR,True,activated,True,False
2350,0.3043494068811973,0.33026363897306504,0.049226960319779134,acute_15,act,1.0,FF,True,activated,False,True
2352,0.27042968569162973,0.3684498946616427,0.04392608998957498,acute_15,act,1.0,FF,True,activated,True,True
2353,0.17826198077688238,0.21213017620946378,0.03409423835955787,acute_15,act,1.0,SR,True,activated,True,True
2354,0.08799543631527434,0.13728169549778385,0.02232266861117314,acute_15,act,1.0,SR,True,activated,False,True
2359,0.05157581022028335,0.12574791945667177,0.016531240360316876,acute_15,act,1.0,SR,True,inhibited,False,True
2360,0.1438718547541272,0.2914525216463835,0.0258165513555842,acute_15,act,1.0,SIR,True,activated,True,True
2361,0.12683475795860152,0.1855841283286139,0.030630586667432673,acute_15,act,1.0,SR,True,activated,False,True
2362,0.10602356247864411,0.16436501601036763,0.023321588255329317,acute_15,act,1.0,SIR,True,activated,False,True
2406,0.013006374437176189,0.14149204511657817,0.022514545313386883,acute_16,act,1.0,SR,True,inhibited,True,True
2407,0.0356293132464927,0.09300094435679712,0.03913557737838477,acute_16,act,1.0,SIR,True,inhibited,True,True
2408,0.0695195170928904,0.14217308187572905,0.0583047318667953,acute_16,act,1.0,FF,True,activated,True,True
2410,0.07008089481254245,0.19760723842192565,0.05917289034667852,acute_16,act,1.0,SIR,True,activated,True,True
2411,0.04537594767271895,0.2055053436855422,0.04060874940795744,acute_16,act,1.0,SR,True,activated,True,True
2412,0.06371264133554817,0.16244223191775883,0.05599729275853328,acute_16,act,1.0,SIR,True,activated,True,True
2413,0.07445679102348723,0.09620557538100086,0.06555577318702782,acute_16,act,1.0,SIR,True,activated,True,True
2414,0.08418730244580992,0.1811971724257356,0.06922245405307288,acute_16,act,1.0,SR,True,activated,True,True
2415,0.09532309013448549,0.1500294517865584,0.07954224733092057,acute_16,act,1.0,FF,True,activated,True,True
2418,0.03346975672753297,0.10392006214353597,0.042839158875789915,acute_16,act,1.0,SIR,True,activated,True,True
2420,0.11018623807255187,0.23425278873535652,0.0875449859443872,acute_16,act,1.0,FF,True,activated,True,True
2422,0.10742016304606776,0.1596776744742721,0.08827426293737486,acute_16,act,1.0,FF,True,activated,True,True
2424,0.15041305936206995,0.2036475312930257,0.11695119914992237,acute_16,act,1.0,FF,True,activated,True,True
2425,0.056105300236412844,0.10830962329327076,0.05573708732743854,acute_16,act,1.0,SIR,True,activated,True,False
2428,0.04195655083277635,0.06717733534505874,0.04843677073087923,acute_16,act,1.0,SIR,True,inhibited,True,True
2429,0.07973906631364065,0.14084549300667087,0.07016227339145062,acute_16,act,1.0,FF,True,activated,True,True
2461,0.06714276587578502,0.2794989230000837,0.05380117418328856,acute_14,act,1.0,SR,True,inhibited,True,False
2463,0.07390181761079802,0.2343207806848759,0.033021130609624354,acute_14,act,1.0,SR,True,activated,True,True
2464,0.18670872567798766,0.37042445857695866,0.07290741371063898,acute_14,act,1.0,SR,True,activated,True,True
2465,0.06318180201990192,0.10515622355566365,0.04492846592053888,acute_14,act,1.0,SR,True,inhibited,True,True
2469,0.13939798128196962,0.25743935032640175,0.05819016815325748,acute_14,act,1.0,SIR,True,no_response,True,True
2472,0.1340095119971315,0.2658279789112476,0.05477651685997388,acute_14,act,1.0,SR,True,activated,True,True
2475,0.22790825516237262,0.345767796424564,0.08859025275071174,acute_14,act,1.0,FF,True,activated,True,True
2476,0.0960691908401029,0.21015653176975058,0.04177789505417383,acute_14,act,1.0,FF,True,no_response,True,True
2478,0.03420571283718511,0.05893131333205589,0.02383584547902828,acute_14,act,1.0,SR,True,no_response,True,True
2480,0.16745355720228147,0.36284066839807455,0.0660304459351675,acute_14,act,1.0,SR,True,activated,True,True
2481,0.15261146069165146,0.28052453917982173,0.06084204102373756,acute_14,act,1.0,SR,True,activated,True,True
