ensemble_orig,size,average_degree,average_weight,average_weight_out,volume,normalized_cut_size,internal_density,cut_size,conductance,edge_expantion,modularity,average_degree_p,average_weight_p,normalized_cut_size_p,conductance_p,edge_expantion_p,ensemble,session_name,state,bin_width,ensemble_id
0,7,0.16107019160133243,0.04336505158497412,0.013464229540538193,1.2755978661552472,0.18149359558028233,0.026845031933555405,0.14810652494592014,0.11610753582735671,0.024684420824320024,0.40927626814712476,1.0,1.0,0.3387096774193548,0.24193548387096775,0.22580645161290322,-1,ESHOCK_07_LOC1,act,0.05,-1
1,2,0.033511246691347696,0.033511246691347696,0.008908884985745592,0.12938468828291452,0.5002714810290172,0.033511246691347696,0.062362194900219145,0.48199053325272173,0.031181097450109573,0.40927626814712476,1.0,1.0,0.8064516129032258,1.0,0.22580645161290322,-1,ESHOCK_07_LOC1,act,0.05,-1
2,4,0.5017867102730859,0.16726223675769528,0.016072131303576265,2.1357238915209535,0.15171808164588363,0.16726223675769528,0.12857705042861012,0.09151505121714965,0.03214426260715253,0.40927626814712476,0.0967741935483871,0.870967741935484,0.3387096774193548,0.1935483870967742,0.22580645161290322,-1,ESHOCK_07_LOC1,act,0.05,-1
0,8,1.9272662043254165,0.33517673118702895,0.012654255635227056,16.12676795017605,0.1617851309056056,0.2753237434750595,0.7086383155727151,0.11784338648650892,0.08857978944658938,0.3374790628007963,0.0,0.4148936170212766,0.0,0.0,0.0,0,ESHOCK_08_LOC1,act,0.05,22
1,16,0.27975272174267896,0.032435098173064225,0.012074858927528314,5.285059096027261,0.2010742360889848,0.01865018144951193,0.809015548144397,0.1530759700970095,0.0809015548144397,0.3374790628007963,0.9787234042553191,1.0,0.0,0.0,0.0,-1,ESHOCK_08_LOC1,act,0.05,-1
2,2,0.30493308468426517,0.30493308468426517,0.00911272000642911,0.7283315294521087,0.16818577790644557,0.30493308468426517,0.11846536008357844,0.16265307115386676,0.05923268004178922,0.3374790628007963,0.9787234042553191,0.4148936170212766,0.0,0.02127659574468085,0.0,-1,ESHOCK_08_LOC1,act,0.05,-1
0,16,0.5284248794367248,0.038084675995439625,0.019997560345057175,11.054480915845028,0.47543746502973067,0.035228325295781654,2.599682844857433,0.24026741365887366,0.16248017780358956,0.28240041580709985,0.0,1.0,0.0,0.0,0.0,-1,ESHOCK_09_LOC1,act,0.05,-1
1,10,0.16146535577726492,0.024464447845040142,0.017175620559091144,3.160459408090852,0.5717096318811218,0.01794059508636277,1.545805850318203,0.48910795891284126,0.15458058503182032,0.28240041580709985,1.0,1.0,0.02962962962962963,0.38518518518518513,0.0,-1,ESHOCK_09_LOC1,act,0.05,-1
2,2,0.10190605507680427,0.10190605507680427,0.010362374077498574,0.5975823250985545,0.6774458330876437,0.10190605507680427,0.3937702149449458,0.6589388581397625,0.1968851074724729,0.28240041580709985,1.0,0.35555555555555557,0.4444444444444444,0.9777777777777777,0.0,-1,ESHOCK_09_LOC1,act,0.05,-1
3,8,0.5304249956394668,0.07577499937706668,0.02763249318792723,7.061914270284311,0.5893939280004907,0.07577499937706668,2.818514305168578,0.3991147721841581,0.35231428814607224,0.28240041580709985,0.0,0.4444444444444444,0.02962962962962963,0.13333333333333333,0.8,-1,ESHOCK_09_LOC1,act,0.05,-1
0,6,0.012240611168817214,0.03672183350645164,,0.07344366701290328,0.0,0.0024481222337634427,0.0,0.0,0.0,0.2943447538887335,0.65,0.6,0.3,0.3,1.0,-1,hamilton_10,act,0.05,-1
1,2,0.00802446761590586,0.00802446761590586,,0.01604893523181172,0.0,0.00802446761590586,0.0,0.0,0.0,0.2943447538887335,0.65,0.65,0.3,0.3,1.0,-1,hamilton_10,act,0.05,-1
0,3,0.020862669645735632,0.015647002234301724,0.012270568327391679,0.09939971391938193,0.5549964306252176,0.010431334822867816,0.036811704982175036,0.3703401501943068,0.012270568327391679,0.19759592851736685,0.25,0.21428571428571427,0.75,0.7857142857142857,0.7857142857142857,-1,hamilton_03,act,0.05,-1
1,6,0.027090144992456572,0.016254086995473944,0.012270568327391679,0.19935257493691447,0.5549964306252176,0.005418028998491314,0.036811704982175036,0.3703401501943068,0.012270568327391679,0.19759592851736685,0.25,0.21428571428571427,0.75,0.7857142857142857,0.7857142857142857,-1,hamilton_03,act,0.05,-1
0,5,0.030618594922417985,0.015309297461208992,0.017239702015367092,0.29101059073502666,0.611137337802872,0.007654648730604496,0.13791761612293674,0.4739264498057894,0.027583523224587347,0.21255318137179097,0.8536585365853658,0.9512195121951219,1.0,0.926829268292683,0.7560975609756098,-1,hamilton_04,act,0.05,-1
1,8,0.09832405439105074,0.0393296217564203,0.01761493738472365,0.927511934206195,0.5341917494017423,0.014046293484435821,0.14091949907778917,0.38225893443651576,0.017614937384723646,0.21255318137179097,0.7317073170731707,0.9512195121951219,1.0,0.926829268292683,0.7317073170731707,-1,hamilton_04,act,0.05,-1
2,3,0.023172547233912624,0.011586273616956312,0.002030273744161937,0.07763873667838561,0.11126577708783127,0.011586273616956312,0.008121094976647748,0.10460107060073577,0.0027070316588825825,0.21255318137179097,0.8536585365853658,0.9512195121951219,0.29268292682926833,0.4390243902439024,0.2195121951219512,-1,hamilton_04,act,0.05,-1
0,3,0.03952172471236343,0.019760862356181717,0.011575120855115154,0.2574666243984721,0.6619304732522694,0.019760862356181717,0.13890145026138184,0.5394930336539812,0.046300483420460614,0.1653034181972409,1.0,0.7647058823529411,1.0,1.0,0.7647058823529411,-1,hamilton_09,act,0.05,-1
1,1,0.0,,0.005601409995933258,0.005601409995933258,1.004040447756405,,0.005601409995933258,1.0,0.005601409995933258,0.1653034181972409,1.0,0.0,1.0,1.0,0.0,-1,hamilton_09,act,0.05,-1
2,6,0.14308892786048386,0.03902425305285923,0.009282184881852732,1.0163307101543997,0.5753765715749841,0.02861778557209677,0.15779714299149644,0.4201149609447945,0.026299523831916072,0.1653034181972409,0.0,0.5882352941176471,1.0,1.0,0.40441176470588236,-1,hamilton_09,act,0.05,-1
3,1,0.0,,0.0059295161199071425,0.02371806447962857,1.0173350126012726,,0.02371806447962857,1.0,0.02371806447962857,0.1653034181972409,1.0,0.0,1.0,1.0,0.39215686274509803,-1,hamilton_09,act,0.05,-1
4,2,0.024395626529098494,0.024395626529098494,0.01000683054271149,0.08881857522904295,0.4813804658316367,0.024395626529098494,0.04002732217084596,0.45066386245922746,0.02001366108542298,0.1653034181972409,1.0,0.7647058823529411,1.0,1.0,0.39215686274509803,-1,hamilton_09,act,0.05,-1
0,8,0.0804129155051806,0.011913024519286013,0.015449308840243127,2.00284250198284,0.7247230945923689,0.011487559357882942,1.359539177941395,0.6788048369232397,0.16994239724267438,0.1730858688034062,1.0,1.0,1.0,1.0,0.0,-1,acute_15,act,0.05,-1
1,4,0.05025305233263024,0.016751017444210082,0.009784064851204373,0.48475009001544783,0.5944439763927459,0.016751017444210082,0.28373788068492684,0.5853281650259926,0.07093447017123171,0.1730858688034062,1.0,1.0,1.0,1.0,0.0,-1,acute_15,act,0.05,-1
2,8,1.6413279365328386,0.23447541950469122,0.07122928700749505,17.831756434757384,0.6048217430046955,0.23447541950469122,4.701132942494672,0.34118349964403055,0.587641617811834,0.1730858688034062,0.0,0.5853658536585366,1.0,0.1951219512195122,0.8048780487804879,-1,acute_15,act,0.05,-1
3,10,0.5722998059495726,0.0635888673277303,0.04527079863850609,11.291306292031976,0.7671897434624758,0.0635888673277303,5.568308232536251,0.49315004734799217,0.5568308232536251,0.1730858688034062,0.926829268292683,1.0,1.0,1.0,0.8048780487804879,-1,acute_15,act,0.05,-1
0,13,0.09191698795931076,0.014936510543387998,0.020052220066608107,1.656121905003026,0.6416893829452485,0.00765974899660923,0.4612010615319865,0.3632068267163072,0.15373368717732883,0.17603213834387066,0.5135135135135135,0.972972972972973,0.6486486486486487,0.35135135135135137,0.972972972972973,-1,acute_16,act,0.05,-1
1,3,0.2695339274961332,0.1347669637480666,0.020052220066608107,1.269802844020386,0.6416893829452484,0.1347669637480666,0.4612010615319864,0.3632068267163073,0.1537336871773288,0.17603213834387066,0.0,0.10810810810810811,0.6486486486486487,0.35135135135135137,0.972972972972973,-1,acute_16,act,0.05,-1
0,9,0.1441434882669912,0.020924054748434204,0.016284002048658923,1.8509474640573238,0.6191131009614863,0.0180179360333739,0.5536560696544035,0.3199927421152254,0.0615173410727115,0.24361001691962003,0.13953488372093023,0.8837209302325582,0.5581395348837209,0.03488372093023256,0.03488372093023256,-1,acute_14,act,0.05,-1
1,6,0.12079258779115347,0.02588412595524717,0.017682643540248632,1.3082827635751255,0.702760145300113,0.02415851755823069,0.5835272368282048,0.44602531889483,0.09725453947136747,0.24361001691962003,0.13953488372093023,0.8837209302325582,0.7906976744186046,0.2558139534883721,0.6744186046511628,-1,acute_14,act,0.05,-1
2,4,0.08367323766642604,0.027891079222142012,0.007930795112081664,0.42193169689860244,0.23437427704271377,0.027891079222142012,0.0872387462328983,0.20676035214738395,0.021809686558224576,0.24361001691962003,0.6744186046511628,0.8837209302325582,0.0,0.0,0.0,-1,acute_14,act,0.05,-1
0,26,0.6943368812281319,0.034061809267795146,0.02058906830422258,20.99699567943526,0.5813684165450789,0.02777347524912527,2.944236767503828,0.4411466051748239,0.22647975134644832,0.1704371902589127,0.3048780487804878,0.975609756097561,0.12195121951219512,0.4471544715447155,0.0,-1,acute_12,act,0.05,-1
1,2,0.03491933631334466,0.03491933631334466,0.007147439725762284,0.1913451479646482,0.6394337338859721,0.03491933631334466,0.12150647533795883,0.635012053508708,0.060753237668979415,0.1704371902589127,1.0,0.975609756097561,0.12195121951219512,0.8292682926829268,0.0,-1,acute_12,act,0.05,-1
2,6,0.12724587701648973,0.03181146925412243,0.010707535757948068,1.5022952293973548,0.5200270287564764,0.025449175403297945,0.7388199672984168,0.49179412464405825,0.1231366612164028,0.1704371902589127,1.0,0.975609756097561,0.12195121951219512,0.4471544715447155,0.0,-1,acute_12,act,0.05,-1
3,2,0.9255135357901433,0.9255135357901433,0.032494528010968936,3.6057315841726085,0.5595573744534507,0.9255135357901433,1.7547045125923222,0.4866431323658737,0.8773522562961611,0.1704371902589127,0.3048780487804878,0.3048780487804878,0.12195121951219512,0.4471544715447155,1.0,-1,acute_12,act,0.05,-1
4,3,0.17759342313599571,0.1331950673519968,0.016507900166183937,1.3746831778833681,0.6444500782565293,0.08879671156799786,0.8419029084753805,0.6124341390222569,0.28063430282512686,0.1704371902589127,1.0,0.3048780487804878,0.12195121951219512,0.8292682926829268,0.03048780487804878,-1,acute_12,act,0.05,-1
0,15,0.7745295701429132,0.06383485468210823,0.03160119691099936,15.694497953662616,0.4621893103841033,0.0553235407244938,4.0765544015189175,0.2597441736304521,0.2717702934345945,0.35442229474927334,0.09375,0.9375,0.03125,0.0,0.0,-1,acute_11,act,0.05,-1
1,8,1.1182609671668702,0.17892175474669922,0.025458057996909086,11.084564609075324,0.27933909944686547,0.15975156673812432,2.138476871740364,0.19292384925877176,0.2673096089675455,0.35442229474927334,0.0,0.9375,0.0,0.0,0.0,1,acute_11,act,0.05,34
2,11,0.42960002783473356,0.053700003479341694,0.031125349135510468,9.052023836018023,0.6395108973625487,0.04296000278347335,4.326423529835955,0.4779509652439387,0.3933112299850868,0.35442229474927334,0.9375,0.9375,0.5208333333333334,0.3541666666666667,0.0625,-1,acute_11,act,0.05,-1
0,2,0.04328939959573125,0.04328939959573125,0.1276975254029374,0.5973689008032121,1.2221579567023717,0.04328939959573125,0.5107901016117496,0.8550664437417982,0.2553950508058748,-0.09337086799254746,0.95,0.9,1.0,1.0,0.8,-1,ESHOCK_03_LOC1,sw,0.1,-1
1,3,0.29355385872634704,0.14677692936317352,0.12769752540293738,1.3914516777907906,1.2221579567023715,0.14677692936317352,0.5107901016117495,0.8550664437417981,0.25539505080587477,-0.09337086799254746,0.95,0.9,1.0,1.0,0.8,-1,ESHOCK_03_LOC1,sw,0.1,-1
0,6,0.2127450023717885,0.0425490004743577,0.018774210483965985,1.576857381974187,0.22755212543411418,0.0425490004743577,0.30038736774345576,0.19049748644191153,0.05006456129057596,0.28111056945045465,0.47368421052631576,1.0,0.0,0.0,0.0,-1,ESHOCK_04_LOC1,sw,0.1,-1
1,11,0.24505979814494355,0.029951753106604213,0.023438461653903404,4.14884240213639,0.6128252865708061,0.024505979814494355,1.453184622542011,0.35026267129204847,0.13210769295836464,0.28111056945045465,0.4342105263157895,1.0,0.11842105263157894,0.0,0.0,-1,ESHOCK_04_LOC1,sw,0.1,-1
2,6,0.400319924632719,0.0800639849265438,0.026824901584672652,3.9577638397073276,0.6648419386084881,0.0800639849265438,1.5558442919110136,0.39311195789440195,0.25930738198516895,0.28111056945045465,0.0,0.23684210526315788,0.21052631578947367,0.13157894736842105,0.8947368421052632,-1,ESHOCK_04_LOC1,sw,0.1,-1
0,8,0.5165876051035276,0.09392501910973229,0.04309935825449837,6.201470037044143,0.6552221449084235,0.07379822930050395,2.0687691962159214,0.3335933551010069,0.25859614952699017,0.27327061793233665,0.0,1.0,0.5675675675675675,0.08108108108108109,0.5135135135135135,-1,ESHOCK_06_LOC1,sw,0.1,-1
1,7,0.19054811105850344,0.033345919435238104,0.02731205071085131,2.016638045180806,0.40289604122870487,0.031758018509750574,0.6828012677712827,0.33858394638690087,0.09754303825304038,0.27327061793233665,0.9459459459459459,1.0,0.0,0.08108108108108109,0.0,-1,ESHOCK_06_LOC1,sw,0.1,-1
2,7,0.4135905954729001,0.06893176591215003,0.041091676044424055,4.415526181953991,0.5293337276625135,0.06893176591215003,1.5203920136436897,0.34432861475432913,0.21719885909195566,0.27327061793233665,0.20270270270270271,1.0,0.16216216216216217,0.08108108108108109,0.28378378378378377,-1,ESHOCK_06_LOC1,sw,0.1,-1
0,10,1.0247503426251925,0.13483557139805163,0.04771515907500056,10.820085335151932,0.6318526089954773,0.11386114918057694,0.5725819089000067,0.5789341807978898,0.19086063630000225,0.05650101948467438,0.0,1.0,0.47058823529411764,0.7352941176470589,0.0,0,ESHOCK_07_LOC1,sw,0.1,38
1,3,0.13881524505313744,0.10411143378985308,0.04771515907500055,0.989027644059419,0.6318526089954773,0.06940762252656872,0.5725819089000067,0.5789341807978898,0.19086063630000225,0.05650101948467438,0.9705882352941176,1.0,0.47058823529411764,0.7352941176470589,0.0,1,ESHOCK_07_LOC1,sw,0.1,39
0,4,0.5895867681593818,0.19652892271979394,0.06476012225176528,6.502994896750506,0.6817888277654403,0.19652892271979394,4.14464782411298,0.6373444681901913,1.036161956028245,0.11826823266277459,1.0,1.0,0.0,0.8611111111111112,0.0,0,ESHOCK_08_LOC1,sw,0.1,40
1,11,1.468448645023525,0.15531668360825746,0.11616809425224144,35.088334458374135,0.8324524326311502,0.1468448645023525,18.93539936311536,0.5396494206807887,1.7213999421013961,0.11826823266277459,1.0,1.0,1.0,0.611111111111111,0.25,-1,ESHOCK_08_LOC1,sw,0.1,-1
2,3,0.8175665630454757,0.40878328152273785,0.06964487485421324,6.213522931263942,0.6454679330680086,0.40878328152273785,3.7608232421275147,0.6052642411931191,1.2536077473758382,0.11826823266277459,1.0,1.0,0.0,0.8611111111111112,0.0,2,ESHOCK_08_LOC1,sw,0.1,42
3,10,2.894304368854462,0.32158937431716245,0.12303494469839793,50.10505417666906,0.8485534546592797,0.32158937431716245,21.162010488124448,0.4262006434337339,2.116201048812445,0.11826823266277459,0.0,1.0,1.0,0.11111111111111112,0.5777777777777777,-1,ESHOCK_08_LOC1,sw,0.1,-1
4,2,0.12212394993036992,0.12212394993036992,0.055296367297703146,1.847842551494131,0.8841982289875686,0.12212394993036992,1.6035946516333914,0.8678199613580468,0.8017973258166957,0.11826823266277459,1.0,1.0,1.0,1.0,0.0,-1,ESHOCK_08_LOC1,sw,0.1,-1
0,14,3.151465337173655,0.26262211143113795,0.09087653391388556,65.02211752062485,0.6245722564704317,0.24242041055181965,20.90160280019367,0.32145373908445435,1.4929716285852621,0.2117939624501058,0.0,0.9787234042553191,0.0,0.0,0.0,0,ESHOCK_09_LOC1,sw,0.1,43
1,5,0.9327922514746938,0.23319806286867345,0.041352953384877794,8.881962502631005,0.5086134712059118,0.23319806286867345,4.218001245257537,0.474895187185049,0.8436002490515074,0.2117939624501058,0.9148936170212766,0.9787234042553191,0.0,0.06382978723404255,0.0,1,ESHOCK_09_LOC1,sw,0.1,44
2,17,2.2748504345993137,0.16669162667322557,0.0946937875133785,60.07325336621186,0.6458202949677533,0.1421781521624571,21.40079597802353,0.3562449972130257,1.258870351648443,0.2117939624501058,0.031914893617021274,0.9787234042553191,0.0,0.0,0.0,2,ESHOCK_09_LOC1,sw,0.1,45
0,7,0.10703993073699823,0.09365993939487345,0.014355266317085232,0.7636347814760729,1.0187986019826614,0.017839988456166373,0.014355266317085232,1.0,0.014355266317085232,-0.0006809330606484552,0.5,0.375,0.8333333333333334,1.0,0.8333333333333334,-1,hamilton_10,sw,0.1,-1
1,1,0.0,,0.014355266317085232,0.014355266317085232,1.0187986019826614,,0.014355266317085232,1.0,0.014355266317085232,-0.0006809330606484552,1.0,0.0,0.8333333333333334,1.0,0.8333333333333334,-1,hamilton_10,sw,0.1,-1
0,3,0.2518816477930495,0.12594082389652475,0.04707148037546233,1.085145306007385,0.4614690989564683,0.12594082389652475,0.3295003626282363,0.3036463050654286,0.1098334542094121,0.40484969438800755,0.3214285714285714,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.5714285714285714,-1,hamilton_03,sw,0.1,-1
1,4,0.34593692389061675,0.11531230796353892,0.03313320308369446,1.5494137109809394,0.2089630909223727,0.11531230796353892,0.1656660154184723,0.10692174352425768,0.04141650385461808,0.40484969438800755,0.0,0.5357142857142857,0.10714285714285714,0.0,0.42857142857142855,-1,hamilton_03,sw,0.1,-1
2,2,0.1821256816187911,0.1821256816187911,0.04353045806288533,0.5383731954891235,0.38951363201293066,0.1821256816187911,0.17412183225154132,0.3234221794666949,0.08706091612577066,0.40484969438800755,0.4642857142857143,0.21428571428571427,0.21428571428571427,0.32142857142857145,0.5714285714285714,-1,hamilton_03,sw,0.1,-1
0,4,0.12421415097461683,0.062107075487308414,0.06677040972329445,1.0977902914081175,0.6249697683530034,0.04140471699153894,0.60093368750965,0.547402989635518,0.1502334218774125,0.19073870331769258,0.9696969696969697,0.9696969696969697,0.3333333333333333,0.7575757575757576,0.09090909090909091,-1,hamilton_04,sw,0.1,-1
1,9,0.6553862494015503,0.09216369132209301,0.04939024167923861,6.688720111481771,0.48461395898227627,0.08192328117519379,0.7902438668678177,0.3664682070750773,0.11289198098111682,0.19073870331769258,0.0,0.9090909090909092,0.09090909090909091,0.40909090909090906,0.09090909090909091,-1,hamilton_04,sw,0.1,-1
2,3,0.2042551183938723,0.10212755919693615,0.03429400355688384,1.0585874014211067,0.4784037675403727,0.10212755919693615,0.44582204623948996,0.4211480749166234,0.14860734874649664,0.19073870331769258,0.9696969696969697,0.9090909090909092,0.09090909090909091,0.40909090909090906,0.09090909090909091,-1,hamilton_04,sw,0.1,-1
0,5,0.3078147171700539,0.07695367929251347,0.03218527866991443,2.4402613886078734,0.4887876913334633,0.07695367929251347,0.9011878027576039,0.36929970164864834,0.1802375605515208,0.27198780705285047,0.9473684210526315,1.0,0.3684210526315789,0.5789473684210527,0.2631578947368421,-1,hamilton_09,sw,0.1,-1
1,3,0.20151330197905523,0.10075665098952762,0.02663912945699097,1.0574051067060122,0.47902132521946084,0.10075665098952762,0.4528652007688466,0.4282797556932507,0.15095506692294888,0.27198780705285047,0.9473684210526315,1.0,0.3684210526315789,0.5964912280701754,0.10526315789473684,-1,hamilton_09,sw,0.1,-1
2,3,0.07480386944201219,0.03740193472100609,0.03662275807034796,1.0301122858736917,0.8721484224854144,0.03740193472100609,0.8057006775476552,0.7821484012922908,0.26856689251588506,0.27198780705285047,0.9473684210526315,1.0,0.9473684210526315,0.9473684210526315,0.7368421052631579,-1,hamilton_09,sw,0.1,-1
3,4,1.0355968057512746,0.34519893525042483,0.04232819110153397,5.454561147152651,0.5303697469647025,0.34519893525042483,1.312173924147553,0.2898052196365006,0.32804348103688824,0.27198780705285047,0.0,0.631578947368421,0.45614035087719296,0.5789473684210527,0.7368421052631579,-1,hamilton_09,sw,0.1,-1
0,16,0.36616531206373276,0.026630204513726018,0.023581375944967096,7.674410940782187,0.277009786999754,0.02441102080424885,1.8157659477624664,0.23660004158930287,0.12969756769731902,0.1801661168728244,1.0,1.0,0.0,0.0,0.0,-1,acute_15,sw,0.1,-1
1,14,3.07986404621415,0.24223649801684324,0.023581375944967096,44.93386259476056,0.277009786999754,0.23691261893954998,1.8157659477624666,0.23660004158930287,0.12969756769731905,0.1801661168728244,0.0,0.8695652173913043,0.0,0.0,0.0,1,acute_15,sw,0.1,51
0,1,0.0,,0.006092597400661654,0.01827779220198496,1.00171224606845,,0.01827779220198496,1.0,0.01827779220198496,0.08102008132096303,1.0,0.0,1.0,1.0,0.0,-1,acute_16,sw,0.1,-1
1,9,0.7393888576028139,0.09786028997684301,0.04252588813599889,8.100379915049288,0.7361809298990132,0.09242360720035174,1.445880196623962,0.5576855739049401,0.20655431380342315,0.08102008132096303,0.13513513513513514,0.6756756756756757,1.0,1.0,0.13513513513513514,-1,acute_16,sw,0.1,-1
2,1,0.0,,0.01411400580434062,0.05645602321736248,1.0053077292802575,,0.05645602321736248,1.0,0.05645602321736248,0.08102008132096303,1.0,0.0,1.0,1.0,0.0,-1,acute_16,sw,0.1,-1
3,4,0.2061054309972541,0.06870181033241803,0.04158873644950071,2.2384387632720406,0.7989464285776744,0.06870181033241803,1.4140170392830242,0.6316978880476869,0.35350425982075606,0.08102008132096303,1.0,0.8378378378378378,1.0,1.0,0.8648648648648649,-1,acute_16,sw,0.1,-1
4,1,0.0,,0.02540649929378758,0.2794714922316634,1.0268372865455517,,0.2794714922316634,1.0,0.2794714922316634,0.08102008132096303,1.0,0.0,1.0,1.0,0.6756756756756757,-1,acute_16,sw,0.1,-1
0,5,0.07272142183356525,0.02597193636913045,0.011020403195004351,0.6170763826529264,0.4531615732319007,0.018180355458391313,0.25346927348510007,0.41075834468885103,0.050693854697020015,0.27305762559075575,0.918918918918919,1.0,0.08108108108108109,0.4864864864864865,0.0,-1,acute_14,sw,0.1,-1
1,11,0.38496938844808853,0.047051814143655266,0.015038680297523744,4.715901042449733,0.35819102019781257,0.038496938844808856,0.48123776952075975,0.25614524672017935,0.06015472119009497,0.27305762559075575,0.0,0.972972972972973,0.0,0.0,0.0,-1,acute_14,sw,0.1,-1
2,3,0.29132036845133774,0.14566018422566887,0.018463409141395527,1.2616926973233191,0.38001516659514584,0.14566018422566887,0.38773159196930607,0.30731064132484764,0.1292438639897687,0.27305762559075575,0.12162162162162163,0.32432432432432434,0.0,0.16216216216216217,0.4864864864864865,-1,acute_14,sw,0.1,-1
0,2,0.9852406559581516,0.9852406559581516,0.043816864961084195,4.599493209581354,0.6205955564120599,0.9852406559581516,2.6290118976650514,0.5715872983981085,1.3145059488325257,0.10437293288178953,0.4375,0.4375,0.125,0.8125,0.85,-1,acute_12,sw,0.1,-1
1,21,1.3695470239675074,0.0768996992067317,0.04406541903925889,39.02773013946497,0.7973818083694458,0.06847735119837536,10.267242636147328,0.534306231095095,0.6844828424098218,0.10437293288178953,0.0,0.8333333333333334,0.6875,0.8125,0.08333333333333334,-1,acute_12,sw,0.1,-1
2,10,0.5165263216937084,0.05869617291973959,0.043820796323704864,13.929422481678058,0.8269558063727569,0.05739181352152315,8.764159264740977,0.6291832469198803,0.8764159264740977,0.10437293288178953,1.0,1.0,0.8333333333333334,1.0,0.5,-1,acute_12,sw,0.1,-1
3,2,0.0165513234863601,0.0165513234863601,0.01616414437960151,0.4048779677035549,0.9246682092750177,0.0165513234863601,0.3717753207308347,0.9182404338757266,0.18588766036541735,0.10437293288178953,1.0,1.0,1.0,1.0,0.0,-1,acute_12,sw,0.1,-1
4,1,0.0,,0.023519394109994523,0.28223272931993426,1.004869311757597,,0.28223272931993426,1.0,0.28223272931993426,0.10437293288178953,1.0,0.0,1.0,1.0,0.0,-1,acute_12,sw,0.1,-1
0,17,0.8974304837857507,0.06998311112090717,0.028769532563014157,18.536044936541376,0.28186394815347726,0.05608940523660942,3.2797267121836136,0.17693778383748215,0.19292510071668315,0.4728785177682818,0.8152173913043478,1.0,0.0,0.0,0.0,-1,acute_11,sw,0.1,-1
1,11,0.6026912613730494,0.07206091168590807,0.029000734929913632,9.906686922183784,0.4129545798122425,0.06026912613730494,3.2770830470802395,0.3307950551805522,0.29791664064365814,0.4728785177682818,0.9347826086956522,1.0,0.08695652173913043,0.15217391304347827,0.0,-1,acute_11,sw,0.1,-1
2,6,3.2810788954498933,0.6562157790899786,0.019580145444798663,21.35078573550725,0.13646537640361323,0.6562157790899786,1.6643123628078864,0.07795087185199302,0.2773853938013144,0.4728785177682818,0.0,0.5217391304347826,0.0,0.0,0.0,2,acute_11,sw,0.1,56
0,12,1.3081489744615178,0.12075221302721703,0.02886494269683622,17.400819312651553,0.4586993191148588,0.11892263404195616,1.7030316191133366,0.36082854714062657,0.15482105628303058,0.1686233482157178,0.0,0.85,0.0,0.05,0.0,0,ESHOCK_04_LOC1,act,0.1,57
1,3,0.06357344927123475,0.031786724635617374,0.022190025696215636,0.7676610159153107,0.7785758171177816,0.031786724635617374,0.5769406681016064,0.7515565544431075,0.1923135560338688,0.1686233482157178,1.0,1.0,0.75,1.0,0.0,-1,ESHOCK_04_LOC1,act,0.1,-1
2,3,0.24303926926063077,0.12151963463031538,0.04341309415259622,1.1198356551552582,0.36751135274695046,0.12151963463031538,0.39071784737336596,0.348906418164722,0.13023928245778865,0.1686233482157178,1.0,0.85,0.0,0.05,0.0,2,ESHOCK_04_LOC1,act,0.1,59
3,5,0.24929488638818592,0.06232372159704648,0.03604112760172591,2.8322840464168704,0.6421209382437105,0.06232372159704648,1.5858096144759404,0.5599048642321564,0.3171619228951881,0.1686233482157178,1.0,1.0,0.16666666666666666,0.7333333333333334,0.025,-1,ESHOCK_04_LOC1,act,0.1,-1
0,9,0.33374881764707287,0.04693342748161962,0.020247440975863423,3.631410029075422,0.29449922762112624,0.04171860220588411,0.6276706702517661,0.17284489088982738,0.06974118558352957,0.34209230952933084,0.04878048780487805,0.926829268292683,0.0,0.0,0.0,-1,ESHOCK_06_LOC1,act,0.1,-1
1,13,0.34859917039708405,0.03840499334883129,0.020247440975863423,5.159459885413858,0.29449922762112624,0.02904993086642367,0.6276706702517661,0.17284489088982738,0.06974118558352957,0.34209230952933084,0.04878048780487805,0.926829268292683,0.0,0.0,0.0,-1,ESHOCK_06_LOC1,act,0.1,-1
0,3,0.06684117373439143,0.03342058686719571,0.012829392242489962,0.3544762281130539,0.4665976830320658,0.03342058686719571,0.15395270690987956,0.43431038444919096,0.05131756896995985,0.3473747855363691,1.0,1.0,0.3939393939393939,0.696969696969697,0.0,-1,ESHOCK_07_LOC1,act,0.1,-1
1,6,0.2552333516667026,0.06960909590910071,0.0233625720945168,1.9752889797960347,0.3657544899871731,0.05104667033334052,0.44388886979581915,0.2247209772018545,0.0739814782993032,0.3473747855363691,0.7727272727272727,1.0,0.2727272727272727,0.3181818181818182,0.09090909090909091,-1,ESHOCK_07_LOC1,act,0.1,-1
2,4,0.5891205723299215,0.19637352410997386,0.02567302490582971,2.792923712718791,0.3435996546304636,0.19637352410997386,0.4364414233991051,0.1873327929859513,0.10911035584977627,0.3473747855363691,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.30303030303030304,-1,ESHOCK_07_LOC1,act,0.1,-1
0,9,2.207232442289504,0.4514793631955803,0.018963520287775048,20.983939677584267,0.16586131198624826,0.275904055286188,1.1188476969787275,0.11254207288388289,0.12431641077541417,0.36866047380501676,0.0,0.7040816326530612,0.0,0.0,0.0,0,ESHOCK_08_LOC1,act,0.1,62
